datetime,delhi_load,brpl_load,bypl_load,ndpl_load,ndmc_load,mes_load
2022-10-26 20:00:00,2922.89,1286.1,648.18,783.73,154.18,20.45
2022-10-26 21:00:00,2740.67,1208.67,595.81,750.19,145.39,19.31
2022-10-26 22:00:00,2614.43,1149.73,563.4,722.07,136.97,17.19
2022-10-26 23:00:00,2327.97,1008.03,502.81,646.68,132.98,14.63
2022-10-27 00:00:00,2245.06,934.71,503.44,644.56,125.62,13.78
2022-10-27 01:00:00,2095.96,881.37,457.8,598.37,125.07,13.38
2022-10-27 02:00:00,2010.04,845.58,430.75,579.1,122.92,13.16
2022-10-27 03:00:00,1963.83,820.82,418.0,575.42,117.71,13.29
2022-10-27 04:00:00,1965.94,828.07,413.94,574.38,117.2,13.62
2022-10-27 05:00:00,2091.88,900.44,434.76,601.98,119.01,15.88
2022-10-27 06:00:00,2397.32,1052.63,502.96,670.5,123.7,21.89
2022-10-27 07:00:00,2749.69,1176.26,604.0,791.02,133.22,24.19
2022-10-27 08:00:00,2927.59,1250.79,647.76,826.55,144.58,24.0
2022-10-27 09:00:00,3046.36,1282.62,646.63,903.08,162.51,22.59
2022-10-27 10:00:00,3345.98,1323.32,721.49,1065.3,178.35,22.79
2022-10-27 11:00:00,3421.35,1371.26,706.43,1111.46,184.46,21.89
2022-10-27 12:00:00,3343.33,1303.65,697.53,1100.9,185.04,20.56
2022-10-27 13:00:00,3220.78,1309.43,676.59,1002.39,185.71,20.65
2022-10-27 14:00:00,3197.59,1252.4,681.97,1028.43,182.11,19.34
2022-10-27 15:00:00,3256.98,1281.57,673.47,1068.64,184.24,17.97
2022-10-27 16:00:00,3163.97,1231.66,663.55,1037.61,182.88,18.4
2022-10-27 17:00:00,3214.11,1276.87,669.74,1025.58,178.34,20.55
2022-10-27 18:00:00,3428.57,1394.61,726.11,1074.76,175.07,22.4
2022-10-27 19:00:00,3380.45,1382.89,717.35,1059.11,166.89,22.05
2022-10-27 20:00:00,3154.19,1314.71,657.39,975.84,156.33,20.51
2022-10-27 21:00:00,2930.86,1238.95,626.33,878.14,146.83,19.01
2022-10-27 22:00:00,2738.88,1139.07,581.24,837.8,137.85,16.84
2022-10-27 23:00:00,2552.84,1048.69,534.07,796.71,134.03,15.13
2022-10-28 00:00:00,2345.19,934.33,504.01,745.8,127.41,14.1
2022-10-28 01:00:00,2204.94,882.03,460.98,703.02,124.33,13.42
2022-10-28 02:00:00,2124.72,851.0,434.28,681.55,120.65,13.36
2022-10-28 03:00:00,2062.7,825.5,420.88,662.92,119.81,13.41
2022-10-28 04:00:00,2090.75,842.88,423.01,671.1,119.11,13.89
2022-10-28 05:00:00,2186.01,898.38,434.28,695.93,121.01,16.21
2022-10-28 06:00:00,2562.17,1079.38,514.44,796.19,125.28,22.57
2022-10-28 07:00:00,3028.66,1257.85,651.64,938.26,127.57,25.11
2022-10-28 08:00:00,3018.3,1251.89,654.32,920.34,138.41,24.72
2022-10-28 09:00:00,3164.16,1309.91,656.76,984.15,156.7,23.73
2022-10-28 10:00:00,3531.91,1418.89,738.38,1143.67,173.39,23.31
2022-10-28 11:00:00,3649.31,1450.51,770.9,1187.31,181.74,22.12
2022-10-28 12:00:00,3666.84,1422.65,783.37,1219.92,184.25,21.83
2022-10-28 13:00:00,3444.49,1352.88,778.41,1073.73,185.55,21.89
2022-10-28 14:00:00,3320.03,1264.91,724.87,1092.27,181.75,20.39
2022-10-28 15:00:00,3410.59,1302.98,732.86,1140.08,180.51,19.67
2022-10-28 16:00:00,3372.84,1320.34,725.59,1106.94,171.59,19.81
2022-10-28 17:00:00,3446.77,1362.35,743.4,1113.13,173.36,21.72
2022-10-28 18:00:00,3663.49,1467.41,800.91,1152.52,167.57,22.98
2022-10-28 19:00:00,3561.62,1443.05,763.55,1156.9,153.5,22.35
2022-10-28 20:00:00,3314.27,1381.01,705.55,1036.18,141.33,21.01
2022-10-28 21:00:00,3014.13,1274.43,653.61,908.13,128.59,19.25
2022-10-28 22:00:00,2802.07,1152.0,613.7,872.19,119.87,17.41
2022-10-28 23:00:00,2637.09,1072.26,566.91,841.4,115.43,15.22
2022-10-29 00:00:00,2437.72,969.22,537.47,790.33,104.58,13.89
2022-10-29 01:00:00,2276.92,913.09,484.26,745.51,99.01,13.41
2022-10-29 02:00:00,2183.61,874.33,459.28,716.97,98.88,13.44
2022-10-29 03:00:00,2136.59,856.26,452.02,697.98,96.21,13.4
2022-10-29 04:00:00,2152.94,877.38,442.99,707.32,91.24,13.72
2022-10-29 05:00:00,2251.96,932.55,455.61,733.15,93.51,15.68
2022-10-29 06:00:00,2539.04,1066.02,517.14,814.66,98.41,19.35
2022-10-29 07:00:00,2941.52,1222.03,634.08,928.97,107.88,22.23
2022-10-29 08:00:00,2941.12,1206.79,647.81,913.51,126.48,23.35
2022-10-29 09:00:00,3023.36,1265.64,640.41,928.83,134.07,21.93
2022-10-29 10:00:00,3357.82,1398.52,711.03,1051.28,147.05,21.2
2022-10-29 11:00:00,3459.35,1384.21,773.77,1093.43,155.32,20.28
2022-10-29 12:00:00,3465.86,1417.75,801.87,1040.76,153.29,19.17
2022-10-29 13:00:00,3291.35,1322.08,768.31,997.41,149.63,18.31
2022-10-29 14:00:00,3202.81,1278.69,743.78,991.28,149.14,16.79
2022-10-29 15:00:00,3191.72,1284.59,709.57,1010.28,141.98,15.73
2022-10-29 16:00:00,3134.93,1241.64,708.84,990.38,146.25,16.38
2022-10-29 17:00:00,3206.02,1307.5,741.89,970.53,143.65,18.46
2022-10-29 18:00:00,3452.51,1430.68,795.42,1026.46,142.32,22.54
2022-10-29 19:00:00,3347.94,1378.45,772.69,1010.12,133.41,21.81
2022-10-29 20:00:00,3115.94,1313.84,691.3,921.7,131.21,20.43
2022-10-29 21:00:00,2904.68,1239.79,645.15,844.49,129.84,18.85
2022-10-29 22:00:00,2700.27,1139.66,589.44,807.07,118.81,17.18
2022-10-29 23:00:00,2543.55,1050.23,561.65,783.34,109.23,15.29
2022-10-30 00:00:00,2363.69,935.61,535.88,755.86,99.77,14.07
2022-10-30 01:00:00,2196.12,867.8,491.14,704.26,98.35,13.52
2022-10-30 02:00:00,2102.0,828.99,468.34,676.13,95.35,13.33
2022-10-30 03:00:00,2038.69,804.55,450.3,656.38,94.45,13.4
2022-10-30 04:00:00,2046.17,816.24,444.63,658.56,93.51,13.75
2022-10-30 05:00:00,2136.65,866.99,458.29,682.35,93.73,14.95
2022-10-30 06:00:00,2289.8,935.5,493.62,723.37,98.25,17.29
2022-10-30 07:00:00,2556.84,1025.76,577.78,806.94,102.77,19.24
2022-10-30 08:00:00,2734.28,1081.2,619.54,877.93,109.03,20.49
2022-10-30 09:00:00,2842.0,1137.16,623.55,913.71,116.18,20.14
2022-10-30 10:00:00,3124.83,1209.75,698.38,1042.09,123.52,20.04
2022-10-30 11:00:00,3218.63,1236.48,715.91,1095.93,120.06,19.05
2022-10-30 12:00:00,3236.66,1272.16,720.91,1071.29,121.67,18.14
2022-10-30 13:00:00,3084.14,1185.18,727.41,1001.88,126.09,17.31
2022-10-30 14:00:00,2941.62,1124.46,673.01,977.79,117.11,15.5
2022-10-30 15:00:00,2921.62,1107.41,671.82,980.01,114.26,14.8
2022-10-30 16:00:00,2819.44,1078.77,655.56,929.41,114.16,15.5
2022-10-30 17:00:00,2786.19,1092.05,638.32,893.01,122.41,17.53
2022-10-30 18:00:00,3050.42,1206.83,710.55,947.71,132.07,21.12
2022-10-30 19:00:00,3065.88,1239.41,696.95,943.24,127.82,21.08
2022-10-30 20:00:00,2919.8,1192.24,662.34,889.11,132.78,19.98
2022-10-30 21:00:00,2747.63,1153.32,614.54,811.44,120.91,18.78
2022-10-30 22:00:00,2597.92,1064.52,590.03,785.8,119.99,16.75
2022-10-30 23:00:00,2429.11,973.88,552.03,756.39,108.02,15.07
2022-10-31 00:00:00,2236.98,878.59,516.35,705.01,101.65,13.87
2022-10-31 01:00:00,2097.31,822.41,470.58,671.89,99.27,13.22
2022-10-31 02:00:00,2019.22,789.95,450.11,654.4,92.37,13.21
2022-10-31 03:00:00,1982.44,780.98,437.87,640.38,91.31,13.23
2022-10-31 04:00:00,2045.6,822.41,439.11,657.72,92.92,14.11
2022-10-31 05:00:00,2237.35,921.72,473.79,707.44,93.55,16.78
2022-10-31 06:00:00,2592.91,1084.47,541.58,810.28,103.08,23.24
2022-10-31 07:00:00,2992.82,1228.97,659.55,927.68,121.35,25.18
2022-10-31 08:00:00,2927.68,1209.75,630.37,901.7,123.12,24.58
2022-10-31 09:00:00,3093.45,1245.22,675.19,969.8,154.0,23.12
2022-10-31 10:00:00,3354.7,1336.24,696.33,1100.92,167.09,22.7
2022-10-31 11:00:00,3475.35,1362.59,730.31,1145.25,181.9,21.91
2022-10-31 12:00:00,3463.96,1341.3,725.48,1164.57,176.07,21.7
2022-10-31 13:00:00,3312.08,1304.35,709.67,1068.08,179.39,21.07
2022-10-31 14:00:00,3210.8,1248.88,657.26,1069.94,180.71,19.76
2022-10-31 15:00:00,3276.68,1275.75,680.86,1095.35,177.19,18.92
2022-10-31 16:00:00,3253.52,1289.92,666.44,1072.92,175.31,19.47
2022-10-31 17:00:00,3317.69,1307.95,696.21,1088.54,174.22,22.01
2022-10-31 18:00:00,3551.34,1437.24,759.33,1132.8,164.27,23.63
2022-10-31 19:00:00,3473.87,1408.1,735.65,1117.34,155.1,22.44
2022-10-31 20:00:00,3230.19,1342.27,685.87,1013.59,138.43,21.38
2022-10-31 21:00:00,2921.43,1228.58,636.61,874.85,129.99,19.94
2022-10-31 22:00:00,2717.79,1124.03,587.43,845.12,118.33,17.36
2022-10-31 23:00:00,2533.55,1030.57,545.89,807.98,111.68,14.85
2022-11-01 00:00:00,2360.59,937.65,518.47,766.64,102.39,13.7
2022-11-01 01:00:00,2181.15,867.5,461.57,719.88,98.33,13.04
2022-11-01 02:00:00,2104.16,833.16,448.55,696.61,92.77,13.07
2022-11-01 03:00:00,2050.92,814.93,433.32,678.36,91.68,13.18
2022-11-01 04:00:00,2057.73,830.19,421.92,683.31,89.05,13.59
2022-11-01 05:00:00,2206.34,908.33,450.08,719.45,91.76,15.84
2022-11-01 06:00:00,2658.84,1112.96,548.06,852.41,98.55,23.68
2022-11-01 07:00:00,3150.86,1308.85,685.99,984.79,116.45,26.34
2022-11-01 08:00:00,3154.01,1283.03,698.89,979.44,136.48,26.0
2022-11-01 09:00:00,3167.45,1297.18,661.67,988.44,167.0,24.04
2022-11-01 10:00:00,3518.37,1399.96,704.64,1168.64,179.94,23.75
2022-11-01 11:00:00,3584.02,1422.04,712.06,1212.94,184.85,22.27
2022-11-01 12:00:00,3567.48,1358.12,745.13,1223.14,186.07,21.47
2022-11-01 13:00:00,3395.66,1340.41,714.59,1090.06,187.04,20.71
2022-11-01 14:00:00,3335.66,1281.52,705.82,1114.51,181.69,19.5
2022-11-01 15:00:00,3404.06,1322.23,684.14,1165.47,184.42,19.46
2022-11-01 16:00:00,3376.17,1315.11,675.92,1146.99,180.89,20.06
2022-11-01 17:00:00,3412.17,1342.2,706.03,1142.7,173.1,20.43
2022-11-01 18:00:00,3663.44,1434.56,797.95,1199.05,169.4,23.66
2022-11-01 19:00:00,3529.55,1409.23,742.78,1168.96,150.49,22.72
2022-11-01 20:00:00,3333.47,1353.39,712.94,1068.87,141.74,21.27
2022-11-01 21:00:00,2973.79,1248.51,632.7,915.48,129.93,19.7
2022-11-01 22:00:00,2798.33,1128.88,621.83,882.16,122.93,16.15
2022-11-01 23:00:00,2589.68,1060.53,546.62,832.9,111.44,14.96
2022-11-02 00:00:00,2381.58,940.21,509.57,792.62,105.0,13.68
2022-11-02 01:00:00,2252.1,891.51,475.53,749.89,100.55,13.15
2022-11-02 02:00:00,2153.33,856.44,448.47,717.93,97.15,13.12
2022-11-02 03:00:00,2098.57,833.58,433.98,701.25,93.76,13.1
2022-11-02 04:00:00,2099.99,846.57,429.55,696.69,94.24,13.35
2022-11-02 05:00:00,2251.55,921.36,452.97,745.39,94.81,15.65
2022-11-02 06:00:00,2677.8,1119.51,546.39,859.12,102.55,23.82
2022-11-02 07:00:00,3228.73,1340.16,691.72,1024.15,117.73,26.66
2022-11-02 08:00:00,3139.14,1282.53,677.38,988.99,133.56,25.68
2022-11-02 09:00:00,3261.04,1342.6,675.28,1026.94,160.69,24.26
2022-11-02 10:00:00,3503.17,1379.23,734.25,1148.32,187.97,23.47
2022-11-02 11:00:00,3640.16,1409.96,760.93,1209.31,186.4,21.92
2022-11-02 12:00:00,3582.85,1362.49,789.58,1189.41,187.29,21.45
2022-11-02 13:00:00,3448.15,1331.84,758.73,1104.83,198.94,20.59
2022-11-02 14:00:00,3380.82,1286.64,744.09,1110.19,185.64,19.91
2022-11-02 15:00:00,3463.1,1317.81,754.61,1143.88,184.79,19.45
2022-11-02 16:00:00,3441.12,1306.27,766.21,1135.5,183.18,18.92
2022-11-02 17:00:00,3491.33,1372.02,762.48,1131.98,179.55,21.33
2022-11-02 18:00:00,3719.0,1473.99,837.0,1175.92,173.87,22.85
2022-11-02 19:00:00,3609.67,1423.97,796.19,1170.96,157.21,22.89
2022-11-02 20:00:00,3338.46,1344.91,733.05,1076.59,143.97,21.68
2022-11-02 21:00:00,3048.25,1271.44,668.62,925.55,132.35,20.08
2022-11-02 22:00:00,2807.21,1150.22,607.52,879.06,126.75,17.75
2022-11-02 23:00:00,2637.54,1065.09,577.24,843.75,115.46,15.21
2022-11-03 00:00:00,2426.45,955.95,531.33,795.1,106.36,13.34
2022-11-03 01:00:00,2269.49,899.64,491.21,742.26,101.62,13.2
2022-11-03 02:00:00,2168.73,852.54,463.11,722.68,97.26,13.3
2022-11-03 03:00:00,2115.17,829.7,443.42,711.87,95.53,13.42
2022-11-03 04:00:00,2117.08,844.73,437.21,704.39,96.51,13.69
2022-11-03 05:00:00,2258.37,919.6,462.3,739.23,98.52,16.04
2022-11-03 06:00:00,2671.85,1118.27,550.87,847.83,105.63,23.68
2022-11-03 07:00:00,3242.97,1340.87,713.24,1012.15,116.49,26.78
2022-11-03 08:00:00,3170.61,1276.23,706.62,997.4,131.53,25.98
2022-11-03 09:00:00,3205.32,1321.46,660.78,999.22,160.52,23.1
2022-11-03 10:00:00,3534.89,1390.19,730.35,1181.86,178.52,23.42
2022-11-03 11:00:00,3634.13,1384.6,784.93,1221.51,187.2,22.44
2022-11-03 12:00:00,3633.45,1371.88,786.04,1226.54,190.47,21.49
2022-11-03 13:00:00,3425.15,1334.17,743.58,1096.81,191.03,21.25
2022-11-03 14:00:00,3362.21,1281.8,720.33,1121.89,186.0,19.76
2022-11-03 15:00:00,3459.04,1307.55,744.88,1166.84,186.71,19.86
2022-11-03 16:00:00,3423.38,1293.18,757.04,1140.69,182.83,19.48
2022-11-03 17:00:00,3474.55,1346.97,759.48,1135.66,178.28,21.12
2022-11-03 18:00:00,3734.19,1461.52,840.23,1218.59,165.58,23.7
2022-11-03 19:00:00,3624.6,1433.28,792.94,1184.23,155.95,23.21
2022-11-03 20:00:00,3373.44,1333.4,740.66,1098.14,145.25,21.76
2022-11-03 21:00:00,2977.46,1262.41,620.71,914.15,127.56,20.23
2022-11-03 22:00:00,2789.55,1145.55,608.72,874.34,120.56,17.59
2022-11-03 23:00:00,2580.74,1040.0,550.76,837.86,112.43,15.06
2022-11-04 00:00:00,2397.75,955.01,512.02,789.84,105.0,13.78
2022-11-04 01:00:00,2246.14,885.04,480.36,748.2,98.07,13.1
2022-11-04 02:00:00,2157.73,847.18,454.63,724.93,97.36,13.14
2022-11-04 03:00:00,2098.81,828.4,439.81,702.57,94.87,13.23
2022-11-04 04:00:00,2140.66,850.46,441.2,723.69,94.72,13.61
2022-11-04 05:00:00,2278.97,930.9,465.28,748.2,97.11,16.21
2022-11-04 06:00:00,2741.82,1152.08,560.06,876.33,102.01,23.98
2022-11-04 07:00:00,3272.05,1360.11,699.75,1040.82,113.33,26.88
2022-11-04 08:00:00,3282.91,1360.18,701.09,1029.34,133.5,26.61
2022-11-04 09:00:00,3327.35,1392.02,696.52,1025.86,160.88,24.56
2022-11-04 10:00:00,3716.66,1472.62,770.97,1235.83,180.74,24.43
2022-11-04 11:00:00,3848.55,1498.39,822.47,1279.94,189.5,23.11
2022-11-04 12:00:00,3779.22,1417.86,838.72,1274.4,187.79,22.98
2022-11-04 13:00:00,3583.64,1380.94,809.6,1144.68,188.25,22.52
2022-11-04 14:00:00,3480.1,1324.35,753.9,1162.73,185.84,20.57
2022-11-04 15:00:00,3505.88,1329.36,750.6,1182.7,187.62,20.89
2022-11-04 16:00:00,3509.83,1331.45,755.03,1184.11,180.11,20.65
2022-11-04 17:00:00,3591.18,1374.98,779.39,1206.45,176.54,22.67
2022-11-04 18:00:00,3815.63,1519.18,840.49,1227.52,168.48,24.98
2022-11-04 19:00:00,3673.23,1431.38,808.39,1217.83,156.4,23.08
2022-11-04 20:00:00,3376.08,1343.17,741.47,1100.0,141.75,21.64
2022-11-04 21:00:00,3039.97,1250.79,662.72,943.49,135.01,19.68
2022-11-04 22:00:00,2809.2,1143.39,599.09,902.78,118.57,17.49
2022-11-04 23:00:00,2634.75,1054.74,562.41,862.53,112.77,15.4
2022-11-05 00:00:00,2465.85,963.83,530.48,827.64,106.25,14.17
2022-11-05 01:00:00,2316.15,909.04,493.84,779.28,98.57,13.63
2022-11-05 02:00:00,2228.05,875.78,468.95,749.49,98.82,13.8
2022-11-05 03:00:00,2161.16,849.46,447.19,734.39,95.81,13.75
2022-11-05 04:00:00,2178.38,866.25,446.49,734.71,96.15,14.03
2022-11-05 05:00:00,2312.44,938.56,474.3,763.25,96.98,16.22
2022-11-05 06:00:00,2584.45,1057.48,538.38,841.82,101.26,19.79
2022-11-05 07:00:00,2950.76,1211.79,645.37,932.15,110.39,22.8
2022-11-05 08:00:00,3089.2,1245.94,687.92,979.76,121.84,24.29
2022-11-05 09:00:00,3211.75,1352.31,701.39,971.98,132.76,23.58
2022-11-05 10:00:00,3464.49,1427.76,759.23,1072.39,150.5,22.97
2022-11-05 11:00:00,3588.12,1459.48,810.1,1111.21,150.98,22.36
2022-11-05 12:00:00,3546.01,1432.16,815.64,1081.81,161.05,21.06
2022-11-05 13:00:00,3407.97,1361.52,818.99,1016.21,153.9,19.75
2022-11-05 14:00:00,3322.39,1336.4,773.14,1007.73,155.78,18.46
2022-11-05 15:00:00,3330.73,1342.99,790.53,992.02,155.11,17.1
2022-11-05 16:00:00,3346.02,1314.39,805.04,1027.63,156.87,17.18
2022-11-05 17:00:00,3348.84,1358.42,798.59,1002.42,142.69,19.59
2022-11-05 18:00:00,3645.58,1485.26,875.62,1071.07,157.86,23.56
2022-11-05 19:00:00,3540.3,1439.01,841.92,1054.48,146.42,22.41
2022-11-05 20:00:00,3285.42,1363.77,749.51,975.65,139.17,20.87
2022-11-05 21:00:00,2963.65,1256.46,678.12,851.97,131.92,19.45
2022-11-05 22:00:00,2754.84,1144.78,612.12,829.38,123.99,17.96
2022-11-05 23:00:00,2585.15,1062.42,573.08,796.59,112.56,15.74
2022-11-06 00:00:00,2408.1,976.24,534.65,757.11,102.27,14.46
2022-11-06 01:00:00,2251.4,909.09,493.89,708.92,104.25,13.77
2022-11-06 02:00:00,2166.65,876.08,473.12,686.79,97.33,13.5
2022-11-06 03:00:00,2121.36,858.83,459.25,672.96,96.52,13.51
2022-11-06 04:00:00,2112.45,862.35,449.53,672.68,94.56,13.62
2022-11-06 05:00:00,2232.2,926.22,473.98,699.33,95.99,15.34
2022-11-06 06:00:00,2395.5,999.66,515.91,741.6,98.96,17.22
2022-11-06 07:00:00,2658.02,1089.22,585.71,833.11,105.11,19.61
2022-11-06 08:00:00,2895.26,1167.41,653.72,914.1,109.51,21.05
2022-11-06 09:00:00,3016.04,1222.99,656.26,971.0,114.14,22.04
2022-11-06 10:00:00,3330.87,1318.5,722.92,1118.18,118.28,21.52
2022-11-06 11:00:00,3443.38,1331.4,767.0,1169.57,122.12,19.99
2022-11-06 12:00:00,3501.52,1342.23,797.28,1184.82,131.12,19.04
2022-11-06 13:00:00,3292.76,1287.22,747.56,1083.43,126.26,17.74
2022-11-06 14:00:00,3175.09,1223.93,716.61,1072.31,124.2,16.16
2022-11-06 15:00:00,3157.18,1202.68,713.62,1065.95,127.99,15.36
2022-11-06 16:00:00,3037.28,1128.09,691.56,1051.37,120.9,15.91
2022-11-06 17:00:00,3094.97,1182.84,691.13,1048.69,127.15,18.72
2022-11-06 18:00:00,3412.15,1307.04,803.63,1111.75,137.48,22.82
2022-11-06 19:00:00,3374.28,1332.71,740.94,1104.71,138.7,21.88
2022-11-06 20:00:00,3209.05,1290.85,709.48,1026.54,133.62,21.19
2022-11-06 21:00:00,2947.68,1214.33,649.98,899.49,130.93,19.54
2022-11-06 22:00:00,2766.0,1134.56,608.77,855.94,119.91,17.85
2022-11-06 23:00:00,2576.19,1034.04,566.37,821.86,113.98,15.53
2022-11-07 00:00:00,2400.15,937.66,533.48,782.67,108.39,14.1
2022-11-07 01:00:00,2245.94,881.67,489.92,738.44,100.24,13.46
2022-11-07 02:00:00,2164.2,852.69,465.63,713.28,98.5,13.58
2022-11-07 03:00:00,2126.43,836.99,457.87,702.46,95.44,13.7
2022-11-07 04:00:00,2145.63,860.0,452.98,705.61,93.38,13.85
2022-11-07 05:00:00,2283.71,931.25,478.88,740.07,95.07,16.63
2022-11-07 06:00:00,2676.99,1118.48,565.14,840.93,102.71,22.47
2022-11-07 07:00:00,3116.98,1290.8,683.87,967.24,116.02,26.38
2022-11-07 08:00:00,3268.08,1309.44,722.76,1034.35,134.6,27.12
2022-11-07 09:00:00,3340.04,1369.58,710.46,1034.25,166.17,25.21
2022-11-07 10:00:00,3671.34,1458.9,760.04,1212.38,180.09,24.79
2022-11-07 11:00:00,3695.87,1441.59,754.09,1259.59,186.73,24.68
2022-11-07 12:00:00,3695.87,1441.59,754.09,1259.59,186.73,24.68
2022-11-07 13:00:00,3695.87,1441.59,754.09,1259.59,186.73,24.68
2022-11-07 14:00:00,3695.87,1441.59,754.09,1259.59,186.73,24.68
2022-11-07 15:00:00,3695.87,1441.59,754.09,1259.59,186.73,24.68
2022-11-07 16:00:00,3695.87,1441.59,754.09,1259.59,186.73,24.68
2022-11-07 17:00:00,3695.87,1441.59,754.09,1259.59,186.73,24.68
2022-11-07 18:00:00,3695.87,1441.59,754.09,1259.59,186.73,24.68
2022-11-07 19:00:00,3695.87,1441.59,754.09,1259.59,186.73,24.68
2022-11-07 20:00:00,3695.87,1441.59,754.09,1259.59,186.73,24.68
2022-11-07 21:00:00,3695.87,1441.59,754.09,1259.59,186.73,24.68
2022-11-07 22:00:00,3695.87,1441.59,754.09,1259.59,186.73,24.68
2022-11-07 23:00:00,3695.87,1441.59,754.09,1259.59,186.73,24.68
2022-11-08 00:00:00,3695.87,1441.59,754.09,1259.59,186.73,24.68
2022-11-08 01:00:00,3695.87,1441.59,754.09,1259.59,186.73,24.68
2022-11-08 02:00:00,3695.87,1441.59,754.09,1259.59,186.73,24.68
2022-11-08 03:00:00,3695.87,1441.59,754.09,1259.59,186.73,24.68
2022-11-08 04:00:00,3695.87,1441.59,754.09,1259.59,186.73,24.68
2022-11-08 05:00:00,3695.87,1441.59,754.09,1259.59,186.73,24.68
2022-11-08 06:00:00,3695.87,1441.59,754.09,1259.59,186.73,24.68
2022-11-08 07:00:00,3695.87,1441.59,754.09,1259.59,186.73,24.68
2022-11-08 08:00:00,3695.87,1441.59,754.09,1259.59,186.73,24.68
2022-11-08 09:00:00,3695.87,1441.59,754.09,1259.59,186.73,24.68
2022-11-08 10:00:00,3695.87,1441.59,754.09,1259.59,186.73,24.68
2022-11-08 11:00:00,3681.35,1450.87,758.28,1278.34,141.04,20.87
2022-11-08 12:00:00,3682.28,1433.77,770.09,1285.34,140.84,19.51
2022-11-08 13:00:00,3436.52,1326.69,752.18,1171.57,137.18,17.24
2022-11-08 14:00:00,3299.28,1273.34,692.66,1156.76,130.88,15.57
2022-11-08 15:00:00,3297.65,1256.02,692.53,1173.12,133.68,14.92
2022-11-08 16:00:00,3268.35,1243.5,683.56,1163.54,129.02,15.75
2022-11-08 17:00:00,3336.62,1290.73,699.71,1169.97,127.56,18.2
2022-11-08 18:00:00,3646.96,1421.14,801.77,1231.96,132.94,22.61
2022-11-08 19:00:00,3753.82,1470.69,821.98,1271.33,135.65,23.96
2022-11-08 20:00:00,3345.55,1338.78,718.51,1108.34,128.94,20.87
2022-11-08 21:00:00,2973.99,1234.81,642.48,931.32,124.8,19.34
2022-11-08 22:00:00,2735.79,1106.64,591.27,882.12,113.44,16.77
2022-11-08 23:00:00,2582.3,1042.22,547.58,849.17,104.28,14.78
2022-11-09 00:00:00,2373.33,927.22,501.97,809.17,96.92,13.82
2022-11-09 01:00:00,2220.19,864.6,467.19,759.75,93.92,13.28
2022-11-09 02:00:00,2145.7,837.66,443.86,736.1,94.68,13.33
2022-11-09 03:00:00,2097.27,823.45,433.25,716.57,92.95,13.68
2022-11-09 04:00:00,2088.57,829.49,425.44,707.08,92.9,14.08
2022-11-09 05:00:00,2241.58,909.03,451.7,748.74,94.26,16.26
2022-11-09 06:00:00,2756.22,1141.66,561.46,900.5,102.54,24.6
2022-11-09 07:00:00,3294.04,1352.76,724.77,1052.87,109.62,27.05
2022-11-09 08:00:00,3224.63,1285.46,705.74,1043.25,131.42,26.29
2022-11-09 09:00:00,3294.09,1345.01,692.62,1061.48,152.25,24.71
2022-11-09 10:00:00,3643.93,1415.97,762.72,1219.36,182.19,24.62
2022-11-09 11:00:00,3715.27,1428.15,799.86,1239.8,186.46,23.46
2022-11-09 12:00:00,3645.51,1395.72,803.45,1211.65,178.56,22.62
2022-11-09 13:00:00,3423.01,1316.51,759.04,1109.48,178.72,22.19
2022-11-09 14:00:00,3366.22,1268.32,749.72,1115.75,178.64,20.49
2022-11-09 15:00:00,3403.63,1282.03,744.75,1150.08,174.93,19.42
2022-11-09 16:00:00,3391.05,1284.89,752.3,1123.9,177.61,19.5
2022-11-09 17:00:00,3443.37,1325.06,768.7,1139.63,168.07,20.38
2022-11-09 18:00:00,3691.29,1425.56,833.22,1212.9,159.93,24.36
2022-11-09 19:00:00,3608.34,1403.99,813.95,1188.85,147.41,23.27
2022-11-09 20:00:00,3338.98,1335.65,737.15,1076.13,135.09,21.82
2022-11-09 21:00:00,2966.8,1245.65,644.53,907.2,123.69,20.01
2022-11-09 22:00:00,2775.78,1139.23,591.23,884.02,116.79,17.13
2022-11-09 23:00:00,2597.65,1066.23,559.31,837.56,107.24,15.01
2022-11-10 00:00:00,2406.75,969.77,517.62,781.7,102.26,13.9
2022-11-10 01:00:00,2216.03,885.78,463.55,737.18,95.01,13.66
2022-11-10 02:00:00,2153.26,861.92,445.58,718.11,93.45,13.61
2022-11-10 03:00:00,2102.77,851.39,434.41,692.72,92.02,13.55
2022-11-10 04:00:00,2111.72,860.27,430.89,693.4,89.86,13.88
2022-11-10 05:00:00,2269.24,953.33,453.82,733.68,90.4,16.62
2022-11-10 06:00:00,2781.7,1169.86,566.02,889.44,97.8,24.94
2022-11-10 07:00:00,3309.82,1348.71,741.48,1048.02,113.34,27.49
2022-11-10 08:00:00,3227.01,1294.47,713.59,1026.24,131.13,26.94
2022-11-10 09:00:00,3294.71,1312.95,724.92,1042.35,155.04,24.49
2022-11-10 10:00:00,3581.13,1381.91,767.94,1208.19,166.64,23.88
2022-11-10 11:00:00,3683.02,1396.96,788.36,1253.48,186.06,23.1
2022-11-10 12:00:00,3625.82,1350.89,805.8,1244.44,167.67,21.87
2022-11-10 13:00:00,3424.66,1287.04,777.46,1135.98,171.52,21.25
2022-11-10 14:00:00,3388.94,1238.19,763.22,1164.35,172.47,19.63
